Open,High,Low,Close,Volume
1179700,1179800,1179500,1179600,13093
1179630,1179900,1179600,1179900,2950
1179750,1179900,1179750,1179900,1517
1179900,1180000,1179680,1179900,2527
1179800,1179900,1179500,1179601,8851
1179700,1179800,1179600,1179800,1610
1179750,1179900,1179600,1179600,8012
1179501,1179870,1179501,1179600,5270
1179700,1179800,1179500,1179800,20149
1179762,1179800,1179700,1179700,665
1179799,1179799,1179500,1179500,1307
1179600,1179600,1179500,1179505,14312
1179600,1179900,1179500,1179700,2967
1179800,1180000,1179800,1180000,3613
1179900,1179900,1179500,1179600,3347
1179700,1179700,1179500,1179600,2112
1179500,1179600,1179500,1179500,1000
1179599,1179700,1179552,1179679,1713
1179699,1179800,1179585,1179800,4592
1179900,1180000,1179810,1179910,4923
1179900,1179999,1179800,1179900,1070
1179899,1180000,1179899,1180000,1901
1180000,1180100,1179600,1179798,8249
1179800,1179800,1179500,1179744,4917
1179650,1179699,1179500,1179699,9300
1179681,1179700,1179500,1179680,1377
1179600,1179700,1179550,1179602,2380
1179690,1179700,1179600,1179700,1536
1179700,1179900,1179650,1179801,3902
1179800,1179800,1179700,1179700,583
1179600,1179890,1179600,1179700,3046
1179800,1179801,1179700,1179801,2240
1179801,1180100,1179801,1180050,11668
1180090,1180098,1179800,1180000,4360
1179800,1180100,1179800,1180099,10429
1180050,1180050,1179900,1180000,310
1180000,1180100,1180000,1180100,4071
1180100,1181300,1180100,1181100,24982
1181300,1181300,1180500,1180700,6193
1180850,1181400,1180300,1181300,14256
1181300,1181400,1180400,1180400,10846
1180490,1180600,1180400,1180500,3493
1180500,1181400,1180450,1180600,7420
1180510,1181000,1180470,1180900,3174
1180900,1181267,1180500,1181000,9906
1181000,1181300,1181000,1181200,2950
1181100,1181400,1181100,1181101,1910
1181350,1181350,1181000,1181000,4601
1181075,1181400,1181001,1181400,6354
1181100,1181390,1181100,1181290,850
1181400,1181400,1180900,1181100,9075
1181300,1181400,1181100,1181353,4023
1181200,1181500,1181100,1181299,6805
1181499,1181499,1181000,1181288,1526
1181200,1181299,1180800,1180899,2325
1180800,1181100,1180800,1180900,2071
1181078,1181300,1180800,1181200,12479
1181043,1181300,1181000,1181200,2998
1181233,1181300,1181000,1181000,5602
1181100,1181299,1180900,1181200,1546
1181001,1181200,1181000,1181000,4221
1181140,1181200,1181000,1181001,2751
1180980,1181200,1180800,1180958,4084
1181000,1181300,1181000,1181210,8224
1181200,1181300,1181000,1181200,12179
1181200,1181430,1181200,1181201,5906
1181200,1181499,1181200,1181200,2250
1181470,1181500,1181200,1181380,4379
1181500,1181500,1181104,1181490,2093
1181249,1181500,1181122,1181300,7609
1181300,1181398,1181200,1181398,683
1181200,1181200,1180500,1180500,10387
1181000,1181300,1180700,1180900,3700
1181080,1181080,1180900,1180900,1455
1181000,1181000,1180900,1181000,11449
1181000,1181100,1180800,1181050,4258
1181025,1181100,1181020,1181020,710
1181000,1181200,1181000,1181200,874
1181200,1181500,1181180,1181500,2105
1181500,1181500,1181181,1181181,1384
1181200,1181400,1181100,1181300,1680
1181300,1181300,1181125,1181125,5345
1181200,1181500,1181200,1181300,1669
1181300,1181399,1181201,1181300,1285
1181320,1181320,1181200,1181200,1515
1181200,1181310,1181100,1181100,10644
1181100,1181100,1180900,1180900,5537
1180999,1181050,1180500,1180700,8048
1180700,1180800,1180500,1180700,9245
1180600,1180700,1180500,1180540,2612
1180500,1180699,1180400,1180699,3371
1180700,1181300,1180699,1181200,5833
1181200,1181300,1180800,1181300,7753
1181200,1181300,1181000,1181105,12202
1181200,1181200,1181000,1181180,6147
1181100,1181150,1181050,1181100,1701
1181100,1181180,1181100,1181150,7967
1181150,1181300,1181100,1181101,7792
1181200,1181300,1181100,1181100,2464
1181132,1181300,1181132,1181300,995
1181125,1181200,1181100,1181150,12902
1181198,1181200,1181100,1181100,1124
1181100,1181200,1181100,1181150,4356
1181200,1181200,1181100,1181200,4650
1181150,1181200,1181100,1181147,6253
1181100,1181200,1181100,1181150,4400
1181165,1181300,1181100,1181200,3696
1181250,1181500,1181200,1181500,9625
1181500,1182000,1181400,1181800,17595
1181800,1181900,1181300,1181730,5582
1181899,1181900,1181766,1181875,4824
1181800,1181900,1181700,1181900,23477
1181825,1181900,1181800,1181800,3265
1181700,1181800,1181700,1181800,4401
1181700,1181800,1181700,1181799,3303
1181799,1181800,1181494,1181500,10641
1181580,1181600,1181400,1181600,11464
1181600,1181600,1181500,1181500,2475
1181500,1181600,1181100,1181200,40439
1181150,1181600,1181100,1181200,11245
1181175,1181280,1181000,1181000,1824
1181029,1181300,1180900,1181000,2345
1181000,1181100,1180800,1181090,6351
1181000,1181025,1181000,1181000,760
1180975,1181000,1180800,1180900,4041
1180925,1181067,1180801,1180901,4723
1180999,1181100,1180800,1180900,6300
1180950,1181000,1180950,1181000,1605
1181100,1181100,1180900,1180901,556
1180920,1181100,1180800,1180900,3555
1180900,1181100,1180800,1180900,4112
1180999,1181100,1180800,1181000,2531
1181100,1181200,1180800,1181200,3245
1181200,1181200,1181190,1181200,935
1181200,1181200,1181125,1181199,1631
1181200,1181300,1181100,1181100,2062
1181100,1181300,1181100,1181166,5131
1181200,1181700,1181100,1181519,12850
1181400,1181575,1181400,1181447,9367
1181401,1181500,1181400,1181500,7836
1181401,1181590,1181401,1181550,895
1181600,1181600,1181501,1181501,4553
1181490,1181700,1181490,1181600,2152
1181700,1181800,1181501,1181501,7087
1181600,1181800,1181600,1181666,6280
1181600,1181800,1181500,1181700,1552
1181600,1181700,1181500,1181500,1614
1181599,1181700,1181500,1181700,931
1181600,1181900,1181600,1181700,7991
1181800,1181800,1181600,1181700,4601
1181650,1181700,1181600,1181600,3022
1181700,1181700,1181600,1181600,8829
1181500,1181700,1181400,1181401,6304
1181700,1181700,1181400,1181400,2134
1181600,1181600,1181500,1181501,4500
1181600,1181700,1181500,1181700,1760
1181650,1181900,1181600,1181900,4167
1181800,1181900,1181600,1181600,918
1181900,1181900,1181850,1181900,2963
1181847,1181899,1181800,1181899,1260
1181800,1181890,1181700,1181700,5606
1181600,1181800,1181600,1181800,4250
1181700,1181780,1181601,1181650,3874
1181700,1181700,1181500,1181500,5152
1181580,1181700,1181559,1181600,2263
1181600,1181600,1181500,1181599,724
1181590,1181600,1181500,1181514,1136
1181550,1181550,1181300,1181500,8904
1181475,1181500,1181160,1181160,7539
1181200,1181350,1181000,1181200,10354
1181100,1181200,1180800,1180900,13926
1180700,1181200,1180700,1181000,4560
1180800,1181020,1180800,1181000,2879
1180900,1181000,1180900,1181000,2387
1180920,1181000,1180853,1180853,3405
1180975,1181000,1180700,1180805,7834
1180700,1180798,1180200,1180300,16444
1180350,1180600,1180100,1180500,8584
1180500,1180700,1180300,1180500,3174
1180700,1180780,1180600,1180780,1850
1180600,1180900,1180600,1180899,2005
1180876,1181000,1180800,1180800,5443
1181099,1181100,1181020,1181100,428
1181100,1181299,1181025,1181150,9631
1181200,1181300,1181150,1181199,2793
1181199,1181500,1181199,1181410,2488
1181400,1181400,1181290,1181300,1207
1181300,1181500,1181200,1181200,2565
1181400,1181500,1181400,1181500,1864
1181450,1181500,1181400,1181400,3178
1181433,1181500,1181300,1181300,6916
1181500,1181500,1181300,1181434,5402
1181300,1181500,1181300,1181500,3142
1181500,1181500,1181356,1181500,3615
1181401,1181600,1181401,1181550,7764
1181550,1181800,1181500,1181590,11434
1181599,1181800,1181590,1181734,646
1181600,1181800,1181600,1181800,4565
1181800,1181800,1181701,1181750,2209
1181800,1182000,1181800,1181960,8359
1181900,1182000,1181900,1181920,9848
1182000,1182000,1181750,1182000,4580
1182000,1182000,1181890,1181930,463
1182000,1182000,1181900,1181938,1485
1181900,1182000,1181900,1182000,3774
1181900,1182000,1181760,1181900,8414
1181900,1181994,1181800,1181994,4210
1181990,1181990,1181800,1181800,1620
1181800,1182000,1181500,1181500,4676
1181578,1181900,1181578,1181794,1528
1181755,1181900,1181600,1181610,3055
1181700,1181780,1181500,1181500,9347
1181400,1181600,1181400,1181449,1408
1181400,1181800,1181400,1181800,4300
1181799,1181800,1181500,1181780,1394
1181720,1181800,1181720,1181726,1365
1181799,1181800,1181620,1181620,3395
1181784,1181800,1181700,1181799,1852
1181734,1181800,1181701,1181800,1639
1181700,1181800,1181700,1181800,1000
1181700,1181799,1181600,1181620,2908
1181620,1181796,1181600,1181600,7243
1181600,1181750,1181400,1181600,4937
1181599,1181599,1181400,1181534,2790
1181599,1181600,1181500,1181591,834
1181500,1181700,1181500,1181600,2945
1181600,1181680,1181500,1181680,589
1181500,1181696,1181500,1181600,1528
1181600,1181700,1181500,1181500,4509
1181500,1181700,1181500,1181600,1597
1181690,1181690,1181400,1181600,10558
1181675,1181700,1181500,1181600,7603
1181400,1181600,1181400,1181600,730
1181562,1181562,1181401,1181530,4413
1181500,1181600,1181499,1181600,8492
1181600,1181699,1181500,1181530,2390
1181500,1181700,1181500,1181700,3256
1181650,1181800,1181600,1181700,6530
1181720,1181720,1181620,1181700,4660
1181800,1182000,1181700,1182000,22177
1181900,1182500,1181790,1182500,37104
1182500,1182500,1181700,1182000,8067
1182400,1182700,1182400,1182700,19285
1182700,1182800,1182600,1182700,3812
1182675,1182900,1182675,1182800,4950
1182800,1183200,1182400,1183100,19699
1183100,1183400,1183000,1183400,23891
1183101,1183300,1183100,1183300,3908
1183300,1183300,1183101,1183200,1611
1183100,1183280,1182901,1183280,9052
1183200,1183300,1183100,1183299,6868
1183200,1183300,1183100,1183100,12333
1183050,1183100,1182900,1182900,3135
1182900,1183100,1182600,1183100,12630
1183100,1183500,1182800,1183500,26170
1183300,1183500,1182801,1183190,10166
1182800,1183400,1182800,1183347,4033
1183400,1183400,1183199,1183199,7536
1183300,1183300,1183100,1183200,1827
1183175,1183310,1183100,1183200,3115
1183199,1183200,1183100,1183200,4750
1183200,1183200,1183100,1183100,7028
1183200,1183200,1183153,1183200,8727
1183200,1183400,1183150,1183201,3842
1183101,1183400,1183101,1183350,2100
1183300,1183400,1183300,1183400,2208
1183400,1183700,1183400,1183600,6635
1183678,1183700,1183500,1183600,10892
1183511,1183600,1183100,1183500,9789
1183400,1183600,1183100,1183266,8170
1183400,1183500,1183300,1183300,4064
1183300,1183500,1183200,1183500,2597
1183300,1183400,1183200,1183300,8326
1183300,1183300,1183200,1183300,4725
1183300,1183300,1183050,1183300,10425
1183100,1183300,1183100,1183300,2848
1183201,1183499,1183200,1183499,13512
1183400,1183500,1183201,1183300,2805
1183300,1183700,1183300,1183600,6907
1183700,1183800,1183500,1183550,11165
1183774,1183774,1183501,1183508,3170
1183600,1183699,1183560,1183600,1100
1183699,1183700,1183600,1183700,373
1183600,1183699,1183600,1183660,1416
1183699,1183699,1183500,1183520,2710
1183627,1183900,1183522,1183800,11243
1183899,1183900,1183800,1183800,1056
1183875,1184000,1183800,1184000,5383
1183975,1184200,1183900,1184101,7356
1184125,1184200,1184000,1184050,1894
1184050,1184299,1184000,1184299,10928
1184275,1184300,1184200,1184225,630
1184300,1184399,1184050,1184200,10785
1184200,1184200,1184100,1184200,3680
1184200,1184200,1184000,1184100,2657
1184075,1184300,1184075,1184290,1855
1184289,1184300,1184000,1184300,9847
1184240,1184300,1184200,1184237,5611
1184200,1184300,1184200,1184200,2523
1184200,1184300,1184200,1184300,3020
1184200,1184400,1184200,1184300,13300
1184220,1184500,1184220,1184500,7009
1184201,1184500,1184201,1184400,2832
1184500,1184500,1184400,1184401,3876
1184450,1184450,1184200,1184200,7964
1184200,1184400,1184100,1184200,3433
1184200,1184250,1183800,1184250,10858
1184101,1184130,1183700,1183800,5145
1183853,1183890,1183800,1183850,965
1183900,1183900,1183500,1183600,12197
1183600,1183600,1183500,1183550,325
1183550,1183600,1183300,1183378,4006
1183300,1183400,1183200,1183200,3412
1183130,1183310,1183100,1183100,894
1183147,1183200,1183000,1183100,7470
1183100,1183199,1182700,1182899,3865
1182790,1183190,1182790,1182986,4285
1182901,1183300,1182900,1183200,5059
1182999,1183299,1182999,1183220,6108
1183200,1183300,1183100,1183200,872
1183100,1183300,1183100,1183100,1430
1183150,1183150,1183150,1183150,17
1183200,1183300,1183138,1183200,2512
1183200,1183200,1182801,1182801,1097
1182800,1183500,1182800,1183500,27679
1183251,1183350,1183000,1183000,2105
1182900,1183100,1182700,1183100,6128
1183054,1183199,1183001,1183001,106
1183020,1183200,1183000,1183100,906
1183100,1183200,1183056,1183178,2625
1183200,1183289,1183200,1183289,2079
1183201,1183400,1183200,1183200,5120
1183200,1183300,1183100,1183300,1167
1183250,1183400,1183200,1183210,1935
1183200,1183300,1183200,1183260,3950
1183200,1183300,1183100,1183200,3735
1183173,1183180,1183100,1183180,915
1183100,1183200,1183000,1183200,2971
1183100,1183300,1183000,1183200,3920
1183300,1183300,1183056,1183056,3117
1183100,1183100,1183000,1183090,2606
1183100,1183200,1183000,1183000,4246
1183050,1183199,1182800,1182901,3683
1183190,1183190,1182910,1183100,7210
1183100,1183200,1182900,1183000,8188
1183100,1183101,1182975,1183005,507
1183096,1183096,1182900,1182900,616
1182800,1183000,1182800,1182925,1706
1182901,1183100,1182900,1183000,1975
1182994,1183080,1182950,1182950,2025
1183100,1183100,1182901,1182920,1991
1182901,1182901,1182700,1182900,21839
1182800,1182999,1182800,1182999,570
1182800,1183000,1182800,1183000,4740
1182925,1182925,1182800,1182800,1087
1182875,1182899,1182875,1182899,307
1182741,1182900,1182741,1182800,3550
1182700,1182800,1182600,1182780,3427
1182700,1182900,1182600,1182600,300
1182701,1182950,1182600,1182800,17852
1182700,1182750,1182400,1182600,13846
1182600,1182699,1182410,1182599,1511
1182599,1182650,1182300,1182300,2330
1182599,1182599,1182300,1182500,3905
1182680,1182680,1182500,1182500,300
1182500,1182600,1182400,1182400,27397
1182499,1182500,1182300,1182300,735
1182500,1182700,1182400,1182700,13134
1182698,1182699,1182638,1182699,180
1182800,1182800,1182599,1182599,1750
1182500,1182800,1182500,1182800,2504
1182699,1182725,1182500,1182700,358
1182700,1182900,1182600,1182900,2648
1182800,1182850,1182350,1182350,4997
1182410,1182500,1182301,1182500,1200
1182499,1182560,1182499,1182534,1729
1182580,1182650,1182500,1182515,1246
1182400,1182486,1182400,1182486,700
1182400,1182500,1182400,1182450,937
1182400,1182500,1182200,1182267,9567
1182200,1182300,1182100,1182199,9400
1182300,1182800,1182167,1182800,9129
1182800,1183000,1182300,1182901,11708
1182900,1183000,1182900,1182965,3110
1182900,1182997,1182900,1182983,4183
1182972,1183000,1182700,1182780,6279
1182800,1182900,1182800,1182827,1150
1182900,1182900,1182690,1182690,2932
1182700,1182700,1182400,1182600,13336
1182300,1182420,1182100,1182100,3723
1182100,1182200,1182000,1182000,5935
1182000,1182200,1182000,1182200,2677
1182099,1182100,1182000,1182025,4847
1182050,1182087,1182000,1182078,1900
1182000,1182030,1182000,1182000,1500
1182050,1182053,1182000,1182001,5192
1182100,1182100,1182000,1182000,4013
1182100,1182100,1182000,1182050,2394
1182050,1182100,1182001,1182100,1869
1182100,1182200,1181600,1181800,18497
1181900,1182050,1181700,1181799,2441
1181725,1182062,1181700,1182062,1851
1182001,1182200,1181800,1181800,2304
1181800,1182001,1181800,1182000,6436
1181950,1182000,1181900,1181900,2550
1181999,1182300,1181900,1182156,2976
1182220,1182290,1182000,1182150,734
1182190,1182200,1182150,1182199,2683
1182190,1182200,1182000,1182100,3471
1182000,1182190,1181901,1182100,2870
1181938,1182200,1181938,1182000,1811
1181947,1182299,1181850,1182200,5489
1182299,1182300,1181900,1182100,830
1182299,1182299,1182200,1182200,105
1182100,1182400,1182100,1182350,5360
1182400,1182550,1182300,1182400,8034
1182300,1182399,1182300,1182300,570
1182390,1182400,1182300,1182300,813
1182300,1182398,1182300,1182398,3754
1182400,1182500,1182350,1182350,1793
1182450,1182450,1182400,1182400,500
1182389,1182389,1182389,1182389,80
1182330,1182400,1182300,1182385,9228
1182300,1182400,1182300,1182348,1304
1182398,1182400,1182300,1182400,313
1182400,1182400,1182300,1182301,2211
1182350,1182350,1182300,1182300,500
1182390,1182500,1182300,1182401,6365
1182400,1182500,1182400,1182450,3114
1182373,1182500,1182373,1182500,1978
1182499,1182500,1182400,1182450,1208
1182488,1182488,1182450,1182450,1000
1182301,1182400,1182301,1182399,1065
1182350,1182350,1182300,1182300,2656
1182200,1182380,1182000,1182000,6814
1182200,1182400,1182070,1182199,284
1182178,1182200,1182138,1182200,2000
1182300,1182300,1181900,1182099,5577
1182006,1182100,1182000,1182000,869
1182199,1182200,1181975,1182000,1510
1181920,1182100,1181900,1182100,2049
1182000,1182200,1182000,1182199,261
1182000,1182299,1182000,1182299,1439
1182200,1182301,1182200,1182300,2864
1182228,1182300,1182200,1182300,8875
1182250,1182300,1182200,1182300,1808
1182300,1182398,1182250,1182300,7661
1182390,1182400,1182300,1182399,3118
1182300,1182350,1182300,1182300,456
1182300,1182500,1182300,1182500,14992
1182500,1182600,1182500,1182500,650
1182500,1182600,1182350,1182350,3610
1182300,1182400,1182100,1182100,9783
1182100,1182200,1182100,1182200,2730
1182300,1182400,1182200,1182200,4547
1182200,1182220,1182000,1182000,6092
1182022,1182300,1181700,1181900,12560
1182000,1182290,1181799,1181799,1404
1181800,1181800,1181600,1181700,4087
1181800,1181900,1181500,1181900,11656
1181850,1181899,1181500,1181800,3711
1181701,1181900,1181700,1181900,2212
1181700,1181900,1181700,1181700,2059
1181900,1181950,1181800,1181860,585
1182000,1182125,1181950,1182125,4051
1182105,1182105,1181800,1182062,1206
1182062,1182099,1181801,1181927,2488
1181900,1181900,1181850,1181900,406
1181900,1181900,1181700,1181700,4834
1181700,1181800,1181600,1181600,3239
1181600,1181799,1181300,1181500,6450
1181500,1181699,1181400,1181401,2373
1181501,1181600,1181400,1181400,2079
1181599,1181599,1181400,1181499,2343
1181400,1181499,1181400,1181450,1933
